Date,ShareLink,ShareCommentary,SharedURL,MediaURL,Visibility
2020-07-04 14:54:47,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6685194139040006144,So here's my new pet project: trying to make the ultimate machine learning cheat-sheet using Kumu. Have a look at https://lnkd.in/dzFbUgd. Suggestions and feedback are very welcome!,https://kumu.io/dkapitan/tree-of-machine-learning-algorithms#tree,https://assets.kumu.io/production/public/assets/tree-pen-black-d0361958df633822fcb095229247c5e2547f37f3fd6549699a895e9f40fbde79.png,MEMBER_NETWORK
2020-06-28 21:09:29,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6683114106922258432,"Even geen nieuw shirtje, 8000 mensen doen mee aan 'seizoen van minder winkelen'  - https://nos.nl/l/2338845""
""""
""Sinds de lockdown heb ik überhaupt geen nieuwe kleren gekocht, dus die paar maanden kunnen er ook wel bij! Goed om te zien dat in alle segmenten de ogen en oren open gaan om het anders te doen!""
""""
""Overigens benieuwd hoe ecologisch verantwoord merino wol is. Dat draag ik graag en gaat ook heel lang mee.",https://nos.nl/artikel/2338845-even-geen-nieuw-shirtje-8000-mensen-doen-mee-aan-seizoen-van-minder-winkelen.html,https://nos.nl/data/image/2020/06/28/658637/xxl.jpg,MEMBER_NETWORK
2020-06-27 11:07:33,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6682600239473414144,"'De-growth' ... Hadn't heard that one before. Sounds like a nice frame to reimagine our current world.""
""""
""'... consumption of affluent households worldwide is by far the strongest determinant and the strongest accelerator of increases of global environmental and social impacts.'",,,MEMBER_NETWORK
2020-06-26 04:11:04,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6682133039750897664,"https://lnkd.in/dtruMcR""
""",,,MEMBER_NETWORK
2020-06-25 21:35:52,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6682033582313156608,Lees. En sta even stil. We zitten op een inflectiepunt. Think globally. Act locally.,,,MEMBER_NETWORK
2020-06-19 19:13:14,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6679823361469640705,"So here's something I'd like to hear your view on: at Jheronimus Academy of Data Science we try to cater for a wide audience of (aspiring) data scientist and professionals. Depending on your background, doing data analysis the 'hard-coded' way (in Python and/or R) is perhaps not always the most effective way to be productive as a data scientist.""
""""
""GUI-based tools like Knime, Rattle, orange, rapidminer, H2O Flow are possible open source solutions to fill this need, besides licensed alternatives like SAS, SPPS, Alteryx and the like. Regardless of personal preferences (disclaimer: I prefer writing Python code, which I just enjoy doing) the main question I have is how to ensure that users of GUI-based data analysis tools have sufficient understanding of the underlying algorithms, parameter-tuning and model assessment?""
""""
""Any experience and feedback on this matter is most welcome. Which GUI-based tool would you recommend? Currently, H20 is on top of my list. ""
""""
""""
""""
""",,,MEMBER_NETWORK
2020-06-12 19:09:33,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6677285719003693056,Absolutely brilliant! Can someone explain this algorithm intuitively?,https://opensource.com/article/20/6/python-passwords,https://opensource.com/sites/default/files/lead-images/search_find_code_python_programming.png,MEMBER_NETWORK
2020-06-04 16:26:47,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6674345653612625920,"https://lnkd.in/d9H5CBT Given the importance of security and privacy, using open source libraries requires a bit more care these days. Developers, be it front-end (JavaScript) or data-oriented (Python) should be aware that almost half of the libraries are imported implicitly via underlying dependencies.",https://www.veracode.com/blog/research/announcing-our-state-software-security-open-source-edition-report,https://www.veracode.com/sites/default/files/01-og.png,MEMBER_NETWORK
2020-05-30 11:01:30,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6672451855877996544,"https://lnkd.in/d5aZJqQ An inspiring, well formulated and  confronting read for Pentecost from Arundhati Roy.""
""""
""""Historically, pandemics have forced humans to break with the past and imagine their world anew. This one is no different. It is a portal, a gateway between one world and the next.""
""""
""We can choose to walk through it, dragging the carcasses of our prejudice and hatred, our avarice, our data banks and dead ideas, our dead rivers and smoky skies behind us. Or we can walk through lightly, with little luggage, ready to imagine another world. And ready to fight for it.""""
""""
""Let's get rid of our baggage.",https://www.ft.com/content/10d8f5e8-74eb-11ea-95fe-fcd274e920ca,https://www.ft.com/__origami/service/image/v2/images/raw/http%3A%2F%2Fprod-upp-image-read.ft.com%2F6c411e04-7506-11ea-90ce-5fb6c07a27f2?source=next-opengraph&fit=scale-down&width=900,MEMBER_NETWORK
2020-05-27 18:54:37,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6671483755376463872,https://xkcd.com/2311/ And on a lighter note ... 😄,,,MEMBER_NETWORK
2020-05-27 18:48:54,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6671482315421573120,https://lnkd.in/dWKG4kR Interesting papers addressing the limitations of the way we currently use notebooks. Programming-by-example seems a good way to lower the barrier to entry for aspiring data scientists. David Kun Florian Wetschoreck Joran Lokkerbol ,https://www.microsoft.com/en-us/research/blog/old-tools-new-tricks-improving-the-computational-notebook-experience-for-data-scientists/,https://www.microsoft.com/en-us/research/uploads/prod/2020/05/Hero-option-6.png,MEMBER_NETWORK
2020-05-24 18:13:10,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6670386158465236992,"https://lnkd.in/dy9MHiG Beautiful, although the details are way beyond me. David Kun ",https://www.quantamagazine.org/graduate-student-solves-decades-old-conway-knot-problem-20200519/,https://d2r55xnwy6nx47.cloudfront.net/uploads/2020/05/Lisa-Piccirillo_1200_social.jpg,MEMBER_NETWORK
2020-05-22 21:19:48,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6669708351116464128,"https://lnkd.in/dr2dRub""
""""
""This seems to good to be true: a simple decision tree with such a high accuracy of predicting death for COVID-19 patients up to 10 days in advance.""
""""
""So metaphorically we're back in de field hospital of Florence Nightingale: if this model is correct, and given there is no cure for COVID-19 (yet), then surely we should focus more on palliative care instead of IC capacity?!""
""""
""What do you think?""
""""
"" Joop Arends Michele Tonutti Wouter Kroese Marcel Kerkhoven Egge van der Poel Joran Lokkerbol Maurits Kaptein Eric Postma Gert-Jan Braunstahl Roel Vink Daan Livestro ",https://www.nature.com/articles/s42256-020-0180-7?error=cookies_not_supported&code=4d9acf05-2081-409b-ba65-4b2b2a302732,https://media.springernature.com/m685/springer-static/image/art%3A10.1038%2Fs42256-020-0180-7/MediaObjects/42256_2020_180_Fig1_HTML.png,MEMBER_NETWORK
2020-05-22 18:18:02,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6669662608833945600,"Oh yeah baby! Forget flying, and move over Westphalia. Here's the Dutch take on a classic campervan with a kitchen in the back (which I think is much better than in the main compartment). Love the good live!",,,MEMBER_NETWORK
2020-05-22 06:56:40,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6669491136911949824,So isn't about time that tech companies agree on a videoconferencing standard? Surely it should be technically possible to pen a Google Meet URL in Microsoft Teams? Dr. Kim (Kyllesbech Larsen) Rokesh Jankie ,,,MEMBER_NETWORK
2020-05-20 18:48:06,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6668945399404879872,"Het werk van Escher blijft inspirerend en fascinerend.""
""https://lnkd.in/dFYDxnH",https://www.universiteitleiden.nl/nieuws/2020/04/hoe-wiskundige-hendrik-lenstra-een-incompleet-kunstwerk-van-escher-voltooide?_cldee=ZGFuaWVsQGthcGl0YW4ubmV0&recipientid=contact-62093b7e7609e5118a2d00155d08419b-e8c84de55387422bb8eca386cfeeebd7&esid=cff01531-c299-ea11-8140-00155d04eab0,https://www.universiteitleiden.nl/binaries/content/gallery/ul2/main-images/science/escher-trieste-header.jpeg/escher-trieste-header.jpeg/d600x315,MEMBER_NETWORK
2020-05-20 18:48:06,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6668945399404879872,"Het werk van Escher blijft inspirerend en fascinerend.""
""https://lnkd.in/dFYDxnH",https://www.universiteitleiden.nl/nieuws/2020/04/hoe-wiskundige-hendrik-lenstra-een-incompleet-kunstwerk-van-escher-voltooide?_cldee=ZGFuaWVsQGthcGl0YW4ubmV0&recipientid=contact-62093b7e7609e5118a2d00155d08419b-e8c84de55387422bb8eca386cfeeebd7&esid=cff01531-c299-ea11-8140-00155d04eab0,https://www.universiteitleiden.nl/binaries/content/gallery/ul2/portraits/science/l/hendrik-lenstra-mi.jpg/hendrik-lenstra-mi.jpg/d185xvar,MEMBER_NETWORK
2020-05-20 18:48:06,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6668945399404879872,"Het werk van Escher blijft inspirerend en fascinerend.""
""https://lnkd.in/dFYDxnH",https://www.universiteitleiden.nl/nieuws/2020/04/hoe-wiskundige-hendrik-lenstra-een-incompleet-kunstwerk-van-escher-voltooide?_cldee=ZGFuaWVsQGthcGl0YW4ubmV0&recipientid=contact-62093b7e7609e5118a2d00155d08419b-e8c84de55387422bb8eca386cfeeebd7&esid=cff01531-c299-ea11-8140-00155d04eab0,https://www.universiteitleiden.nl/binaries/content/gallery/ul2/main-images/science/droste-blikje.jpg/droste-blikje.jpg/d185xvar,MEMBER_NETWORK
2020-05-18 19:00:08,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6668223654842683392,Ik hoop *echt* dat we niet zomaar terugvallen in onze oude patronen ...,,,MEMBER_NETWORK
2020-05-15 20:35:41,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6667160535429107712,Werkelijk heel inspirerend èn hoopgevend. Dit gunnen we toch onze kleinkinderen?!,,,MEMBER_NETWORK
2020-05-11 19:19:54,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6665691912684527616,"https://lnkd.in/emwMse5 Published today, cool stuff. Interesting to see whether the hiders or seekers will come out on top!",http://www.vanderschaar-lab.com/privacy-challenge/,http://www.vanderschaar-lab.com/wp-content/uploads/2020/05/ev-gpjvRZyavZc-unsplash_resize.jpg,MEMBER_NETWORK
2020-05-11 17:36:18,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6665665841431924736,"Zoals Covey ook zei: keep sharpening your sword. Voor mensen die vaak en veel met data werken zijn onderstaande onderwerpen een must. Challenge: probeer een maand lang zonder muis te werken. Je leert dan vanzelf keyboard shortcuts, effectief werken met de commandline etc. Well worth it!",,,MEMBER_NETWORK
2020-05-11 17:16:50,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6665660943344689153,"https://lnkd.in/eaKeT2q 'Momenteel blijken we nog maar 8% van onze CO2 uitstoot te verminderen ... dit zouden we jaar in jaar uit moeten volhouden om op de 1,5-graden scenario te komen'. Zie daar onze uitdaging voor de brede maatschappelijke heroverwegingen. Wopke Hoekstra.",https://www.topics.nl/-herbebossen-voor-het-klimaat-is-veel-moeilijker-dan-we-denken-a14373031vk/592e8cb0ab3f29ac8108b6fbca8d2286db5f7cb18dd5ba50ebc332e182d53926/,http://images4.persgroep.net/rcs/b_y0tmdHBV9zHRbgOKrjY3T7I5Q/diocontent/170503874/_fill/378/397?appId=524edb61208a7ca63ed73a9bf9c877ec&noanimation=true,MEMBER_NETWORK
2020-05-09 16:31:52,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6664924851205140480,Getekend!,,,MEMBER_NETWORK
2020-05-09 09:33:10,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6664819479807086592,Goed om te zien dat er steeds meer geluiden op gaan om bedrijven een bredere bedoeling te geven dan alleen winst. Niels Meijssen Josine van der Brug ,,,MEMBER_NETWORK
2020-05-07 05:49:28,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6664038409318735872,"https://lnkd.in/dNVP3z6""
""""
""Beste bestuurders en beslissers, ""
""""
""Kunnen we alstublieft niet alleen over die ene exit strategie (corona) nadenken maar tegelijkertijd ook werk maken van die andere (CO2 en klimaat)?""
""""
""Geen geprivatiseerde winsten en gesocialiseerde kosten meer. Geen staatssteun zonder een exitstrategie naar CO2 vrij business model binnen 30 jaar.""
""""
""Onmogelijk? Dat dachten we bij veel zaken in de coronacrisis ook.",https://decorrespondent.nl/11220/waarom-klimaatverandering-een-pandemie-in-slow-motion-is-en-wat-we-daarvan-kunnen-leren/287568600-7a1153b9,https://useruploads.cdn-decorrespondent.nl/image/AaGDcPVveH4Qrujdq2LT6HqjEXw=/1024x576/dc-useruploads-images/5d2df444833b427b8232b320635c81cb.jpg,MEMBER_NETWORK
2020-05-01 20:15:12,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6662081951853268992,Schitterend!,,,MEMBER_NETWORK
2020-04-16 22:03:34,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6656673404239790080,Weer een goed en vooral genuanceerd artikel van Xander Koolman.,,,MEMBER_NETWORK
2020-03-30 22:22:28,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6650517566190084096,"https://lnkd.in/eNuKFRR I know it's way too early to even guess how the world will look like in, say, a year from now. Still, I feel the questions are so fundamental it seems only appropriate to start exploring them.",https://theconversation.com/what-will-the-world-be-like-after-coronavirus-four-possible-futures-134085,https://images.theconversation.com/files/322907/original/file-20200325-168912-1f9acsk.jpg?ixlib=rb-1.1.0&q=45&auto=format&w=1356&h=668&fit=crop,MEMBER_NETWORK
2020-03-26 22:03:33,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6649063253806772224,"I thought it was a joke, but no: you can refit snorkeling masks into this! #coronavirus ",,,MEMBER_NETWORK
2020-03-26 21:27:52,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6649054274565271552,"Ik denk dat we in Nederland de handen op elkaar moeten krijgen om op lokaal niveau betere data te verzamelen. Niet alleen voor nu, maar ook voor de toekomstige COVID-19 golven die we waarschijnlijk gaan meemaken. Steun ons initiatief. Vragen, meedoen? Stuur mij een berichtje. #coronavirus #corona #huisartsen ",,,MEMBER_NETWORK
2020-03-26 06:46:40,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6648832515190648833,https://lnkd.in/eh89rAZ,,,MEMBER_NETWORK
2020-03-26 06:44:34,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6648831982790864896,"The Dutch parliament released this presentation by RIVM, which contains a lot of relevant information on modeling COVID-19. Just goes to show how difficult it is to predict the impact of the measures taken. Whilst optimistic that the effective transmission rate may be close to 1, it seems like we have quite a while to go yet.  https://lnkd.in/eNH6E5Z",https://www.tweedekamer.nl/sites/default/files/atoms/files/20200325_briefing_coronavirus_tweede_kamer_presentatie_rivm.pdf,,MEMBER_NETWORK
2020-03-22 20:24:35,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6647588799176077312,https://lnkd.in/ei7M3zv,,,MEMBER_NETWORK
2020-03-20 19:08:42,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6646844926682288128,Interesting and heart-warming to see that fellow data scientists across the world are trying to contribute to a better understanding of COVID-19. Here is a new Poisson autoregressive model from Italy. https://lnkd.in/eUDYAc8,,,MEMBER_NETWORK
2020-03-18 11:05:32,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6645998556069052416,"Merk dat ik best wel veel positieve energie krijg en heb in deze tijden. Vanochtend met de lagere school van de jongste besloten om te helpen en Google Classroom in te richten voor de bovenbouw van het Eduard van Beinum in Rotterdam. Met dank aan Martijn Graat net de URL osso-scorro.nl gescoord 😎. Iedereen die ook aan de slag wil met Google Classroom is van harte welkom om mee te doen of hulp te vragen!""
""",,,MEMBER_NETWORK
2020-03-17 21:40:27,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6645795948452724739,"https://lnkd.in/eKmwxby""
""Interesting to see human behaviour manifests itself in the virtual world, too.",https://arstechnica.com/science/2020/03/that-time-world-of-warcraft-helped-epidemiologists-model-an-outbreak/,https://cdn.arstechnica.net/wp-content/uploads/2020/03/corrupt2-760x380.jpg,MEMBER_NETWORK
2020-03-11 15:45:13,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6643532227659526144,Josine van der Brug ,,,MEMBER_NETWORK
2020-03-09 09:34:16,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6642714095869050880,"So this made me smile, while I was writing some code for my lectures at Jheronimus Academy of Data Science. Apparently Unicode variable names are now allowed in Python 3, so you can go to town with variables like Δx = 1.""
""""
""It took a few mouseclicks and keystrokes to get the Greek delta in this post ... ""
""""
""So just a gimmick, or really useful for having more readable code?""
""""
""https://lnkd.in/eCcvf6c""
""""
""#python3 #datascience ",https://rosettacode.org/wiki/Unicode_variable_names#Python,,MEMBER_NETWORK
2020-03-03 16:54:48,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6640650634506887169,"https://lnkd.in/easXV3B""
""""
""Inspiring to see the contributions of the Principal of my alma mater, Nigel Shadboldt at Jesus College Oxford, towards a better, safer and more useful use of AI within Europe. Anyone can tune-in to the upcoming lecture on March 25. Looking forward to hearing more from the new Ethics in AI Institute from University of Oxford. #dataforgood #ai ",,,MEMBER_NETWORK
2020-02-26 11:36:29,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6638396199235837952,Good to see the SciPy team have published in Nature. https://lnkd.in/edWxAiy,https://www.nature.com/articles/s41592-019-0686-2?eType=EmailBlastContent&eId=53491776-d162-402a-8387-331da0af0456,,MEMBER_NETWORK
2020-02-25 18:07:17,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6638132160454807552,https://lnkd.in/e3xVbyi Cool to see that the  Centre of Humanitarian Data  at United Nations OCHA  (with office in good ol' the Hague!) is increasingly making a difference by using various machine learning models. #dataforgood,https://centre.humdata.org/catalogue-for-predictive-models-in-the-humanitarian-sector/,https://centre.humdata.org/wp-content/themes/uncode-child/assets/centreforHumdata_OG.png,MEMBER_NETWORK
2020-02-20 22:03:00,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6636379542392979459,"https://lnkd.in/dZZ_ytC Heel herkenbaar, misschien omdat 'ik ben een data engineer' minder sexy klinkt?!",https://thenewstack.io/data-scientists-get-the-glamour-but-there-is-also-a-need-for-data-engineers/,https://cdn.thenewstack.io/media/2020/01/538304a3-engineer-4690505_1920.jpg,MEMBER_NETWORK
2020-02-17 12:02:39,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6635141294295433216,"https://lnkd.in/eYaGDcX In mei start weer een nieuwe lichting van het Data Science in Health programma bij Jheronimus Academy of Data Science. Samen met Joran Lokkerbol ben ik bezig om het curriculum nog beter en praktischer te maken, zodat deelnemers na afloop de theorie daadwerkelijk in de praktijk kunnen toepassen. Er zijn nog plekken vrij. Delen is fijn als je iemand kent voor wie dit mogelijk interessant is. #datascience #datascientist #machinelearning #healthcare #health ",https://www.jads.nl/data-science-in-health.html,https://www.jads.nl/uploads/2/1/3/2/21320840/172898821.png,MEMBER_NETWORK
2020-01-31 07:48:41,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6628916787671035904,"Vooruitlopend op mijn aanstelling als Academic Director Healthcare geef ik vandaag mijn eerste college bij het Jheronimus Academy of Data Science. Heel veel zin in om - met de nieuwe collega's - artsen, analisten, beleidsmakers, product owners etc. op weg te helpen om meer met data te doen. Met dank aan Egge van der Poel voor het leggen van deze verbinding!",,,MEMBER_NETWORK
2020-01-27 19:48:18,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6627648335098454016,"https://lnkd.in/d7BSPkq So perhaps Judea Pearl points a way out, beyond the current hype-cycle of AI?!",https://www.quantamagazine.org/to-build-truly-intelligent-machines-teach-them-cause-and-effect-20180515/,https://d2r55xnwy6nx47.cloudfront.net/uploads/2018/05/Pearl_520x292.jpg,MEMBER_NETWORK
2020-01-23 06:39:44,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6626000334764466176,"https://lnkd.in/ehq3E3j And yet another surprising link between maths and physics models, @David Kun. What piques me is that such a simple system of two colliding blocks can contain so much 'hidden' structure.",,,MEMBER_NETWORK
2020-01-09 06:58:53,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6620931720776605696,"Sinds 2018 is oefentherapie opgenomen in het basispakket voor de conservatieve behandeling van heup- en knieartrose. Met gebruik van data uit de Landelijke Database Fysiotherapie (LDF) zijn de uitkomsten van deze behandelingen inzichtelijk gemaakt. Binnen het project Nightingale (Google heeft onze naam overgenomen ... 😉) gebruiken we hiervoor een aanpak die aansluit bij de ICHOM standard set. Hiermee kan dus ook op landelijk (en zelfs internationaal) niveau een vergelijking worden gemaakt tussen de uitkomsten van behandeling van heup- en knieartrose door een fysiotherapeut en een orthopedisch chirurg. Ik zou graag zien dat we in het kader van Zorgevaluatie & Gepast Gebruik tot een breed gedragen project komen waarbij het KNGF Koninklijk Nederlands Genootschap voor Fysiotherapie, de Nederlandse Orthopaedische Vereniging (NOV), zorgverzekeraars, patiëntenorganisaties en relevante veldpartijen zich inzetten om de behandeling van heup- en knieartrose in Nederland grondig te evalueren. Wie doet er mee?",,,MEMBER_NETWORK
2019-12-27 22:06:13,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6616449016307728384,"Afgelopen jaar heb ik een paar keer mogen brainstormen met klanten van Ascom over de (on)mogelijkheden van data in de langdurige zorg. Interessant en tegelijkertijd best wel uitdagend onderwerp om algoritmes goed in te zetten voor het verbeteren van kwaliteit van leven voor kwetsbare ouderen.  Ingo Tideman schrijft erover, met een aantal concrete voorbeelden en praktische dilemma's waar je zoal mee te maken krijgt.",https://www.icthealth.nl/blog/de-onmogelijkheden-van-data-in-de-langdurige-zorg/,https://www.icthealth.nl/wp-content/uploads/2019/12/Ascom-bewonerdashboard.png,MEMBER_NETWORK
2019-12-27 21:37:51,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6616441879116464128,https://lnkd.in/ekZQGWv Altijd verhelderend en goed voor het relativeringsvermogen om japke-d. bouma zo aan het jaareinde te lezen. Ik durf mijzelf met goed fatsoen geen 'chief data scientist' meer te noemen. En dan heb ik het maar even niet over alle beslisbomen die we met data proberen te maken (of is dat juist wel goed gebruik?) 😄,https://www.nrc.nl/nieuws/2019/12/26/deep-dive-dit-was-het-ergste-jargon-van-2019-a3985003,https://images.nrc.nl/pNZfqlK-l8ftY5-cH6rihiNcOSc=/1200x627/smart/filters:no_upscale()/s3/static.nrc.nl/bvhw/files/2019/12/data53418919-f7bc14.jpg,MEMBER_NETWORK
2019-12-27 10:04:38,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6616267424738144256,"Als ik terug kijk op 2019, is ons project met de stichting Happi en e-sites wel eentje waar ik met plezier op terug kijk.",,,MEMBER_NETWORK
2019-12-10 21:05:33,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6610273158756921344,"https://lnkd.in/eARCVCH Fascinating, and beautiful to see how our view of the physical world keeps evolving.",https://www.quantamagazine.org/how-simple-rules-bootstrap-the-laws-of-physics-20191209/,https://d2r55xnwy6nx47.cloudfront.net/uploads/2019/12/Bootstrap_1200x630RV.jpg,MEMBER_NETWORK
2019-12-10 17:19:43,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6610216323211423744,"https://lnkd.in/eJp424P Ik denk dat we ons kunnen laten inspireren door de Finnen, en dan heb ik het niet over de sauna's ... !",https://www.nrc.nl/nieuws/2019/12/09/premier-fractievoorzitters-rode-finse-coalitie-wordt-geheel-geleid-door-vrouwen-a3983183,https://images.nrc.nl/ryq7wpaksCZyJrcoOFzA2TcWGms=/1200x627/smart/filters:no_upscale()/s3/static.nrc.nl/images/gn4/stripped/data52897284-18f7af.jpg,MEMBER_NETWORK
2019-12-03 10:52:47,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6607582235811991553,"Still one of my favourite speakers. Simple and truthful message, brought convincingly.",,,MEMBER_NETWORK
2019-11-14 09:36:12,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6600677590158057472,"https://lnkd.in/dkCYF6C Inspirerende video, geeft wel een gevoel en perspectief waar we eigenlijk mee bezig zijn qua digitalisering.",,,MEMBER_NETWORK
2019-11-14 09:12:28,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6600671619989942272,"Mooie erkenning voor het werk van e-sites en Happi! Vanuit Mediquest dragen wij ons steentje bij met de ontwikkeling van het data platform, waar we komende tijd meer aandoeningen en systemen gaan integreren om er goede, veilige en betrouwbare analytics mee te kunnen doen. ",,,MEMBER_NETWORK
2019-11-14 09:09:57,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6600670986905890816,"Heerlijk om mij te laten inspireren op het ECP Platform voor de InformatieSamenleving jaarcongres. 22 jaar geleden heette het e-business c.q. e-commerce. Vandaag de dag hebben we het over veel meer relevante onderwerpen, waaronder ethiek, AI, data delen.",,,MEMBER_NETWORK
2019-11-05 12:36:36,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6597461501357932544,"Relevante vragen van de Correspondent. Niet alleen voor het onderwijs, maar voor veel sectoren in de afgelopen 30 jaar zijn geliberaliseerd. De enige sector die naar mij mening hier echt van heeft geprofiteerd is telecom. Zelfs met een oligopolie is daar uiteindelijk sprake van een vrije markt mèt standaarden en innovatie. Voor de zorg en onderwijs is het maar zeer de vraag of we er op deze manier gaan komen. Hoe gaan we met elkaar ervoor zorgen dat het maatschappelijk en publiek belang weer de boventoon gaat voeren?",,,MEMBER_NETWORK
2019-10-30 10:20:36,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6595252948610150400,"https://lnkd.in/ejbdE8R""
""This looks really cool. Kind of Bokeh meets Polyglot. Thanks for the reference, David Kun!",https://streamlit.io/docs/main_concepts.html,,MEMBER_NETWORK
2019-10-29 06:39:56,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6594835024791519232,"https://lnkd.in/drVscwi This makes sense to me, being a physicist. How about the math, David Kun?",,,MEMBER_NETWORK
2019-10-28 19:44:23,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6594670052375613440,"Relevant artikel over de 'inconvenient truth', namelijk dat met de huidige systemen en aanpak het onwaarschijnlijk is, dat we op een duurzame manier  waarde uit data kunnen halen voor de zorg.",,,MEMBER_NETWORK
2019-10-16 17:55:28,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6590293987075125249,Nice read on some of the challenges in making AI fair.,,,MEMBER_NETWORK
2019-10-14 17:43:05,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6589566097647824896,"Can't really judge the potential value of this, but sounds really cool. David Kun, I think you already mentioned these once before? https://lnkd.in/ehWA6W3",,,MEMBER_NETWORK
2019-10-01 17:32:41,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6584852435355918336,https://lnkd.in/einRJ6p super sympathiek om te lezen. Echt maatschappelijk ondernemen is dus ook staan voor je idee en het niet zomaar verkopen tegen de hoogste bieder. ,,,MEMBER_NETWORK
2019-09-27 09:20:10,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6583278940092149760,"https://xkcd.com/2207/ David Kun, so you're the mathematician and I'm the physicist who's trying to keep up appearances ... 😀",,,MEMBER_NETWORK
2019-09-27 09:07:52,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6583275845622743041,https://lnkd.in/dzRvEFz Very interesting!,,,MEMBER_NETWORK
2019-09-17 19:55:45,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6579815010887888896,"Beautiful, just beautiful ...",,,MEMBER_NETWORK
2019-09-12 07:01:00,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6577808097534844928,Superb!,,,MEMBER_NETWORK
2019-09-05 11:25:26,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6575337928698974208,https://lnkd.in/ep2HVHe,,,MEMBER_NETWORK
